1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,10990JNSCHRIVER,1.10038E+11,JCI JONES CHEMICALS INC,103 RIVER STREET,WARWICK,ORANGE,NY,10990,,,41.252205,-74.373509,NAD83,JCI JONES CHEMICALS INC,NA,JCI JONES CHEMICALS INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,CHLORINE,NO,7782505,154328,YES,TRI,NO,0,NO,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1040,0,0,0,1042,,PRODUCTION,1.01
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,N-HEXANE,NO,110543,26740,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,XYLENE (MIXED ISOMERS),NO,1330207,84970,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,TOLUENE,NO,108883,25452,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,CUMENE,NO,98828,18309,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,METHYL TERT-BUTYL ETHER,NO,1634044,89870,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,10511GRGPC415BR,1.10019E+11,CONTINENTAL BUCHANAN LLC,350 BROADWAY,BUCHANAN,WESTCHESTER,NY,10511,,,41.263948,-73.949198,NAD83,CONTINENTAL BUILDING PRODUCTS OPERATING CO LLC,79083344,CONTINENTAL BUILDING PRODUCTS OPERATING CO LLC,NO,327,Nonmetallic Mineral Product,,,,,,,327420,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.024,0.854,0.405,0,0,0,0,0,0,0,0,0,0,0,1.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000529,0,0,0,0,0,0,0.0000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000529,1.2830529,0,0,1.283,0,0,0,0,0,0,0,0,1.283,0.0000529,PRODUCTION,1.33
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,BENZENE,NO,71432,4754,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0.0004,0.00153,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0,0,0.00193,0,0,0,0,0,0,0,0,0.00193,,PRODUCTION,1
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,CYCLOHEXANE,NO,110827,27003,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,NAPHTHALENE,NO,91203,13326,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ETHYLBENZENE,NO,100414,19406,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.00246,0.01021,0,0,0,0,0,0,0,0,0,0,0,0,0.01267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01267,0,0,0.01267,0,0,0,0,0,0,0,0,0.01267,,PRODUCTION,1
2019,10511GRGPC415BR,1.10019E+11,CONTINENTAL BUCHANAN LLC,350 BROADWAY,BUCHANAN,WESTCHESTER,NY,10511,,,41.263948,-73.949198,NAD83,CONTINENTAL BUILDING PRODUCTS OPERATING CO LLC,79083344,CONTINENTAL BUILDING PRODUCTS OPERATING CO LLC,NO,327,Nonmetallic Mineral Product,,,,,,,327420,,,,,,1.31922E+12,MERCURY COMPOUNDS,NO,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0.003,10.86,0.041,0,0,0,0,0,0,0,0,0,0,0,10.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,11.01,0,0,10.904,0,0,0,0,0,0,0,0,10.904,0.106,PRODUCTION,1.33
2019,12901GRFFT4736R,1.10064E+11,GRIFFITH ENERGY - PLATTSBURGH,4736 RTE 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NAD83,SUPERIOR PLUS ENERGY SERVICES INC,NA,SUPERIOR PLUS ENERGY SERVICES INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"1,2,4-TRIMETHYLBENZENE",NO,95636,16261,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,ZINC COMPOUNDS,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,19297,1345,1776,0,0,0,0,0,0,0,0,0,1262012,0,1284430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284430,0,0,1284430,0,0,0,0,0,0,0,0,1284430,,ACTIVITY,1
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,CYANIDE COMPOUNDS,NO,N106,649988,YES,TRI,NO,0,NO,R,Pounds,0,0,32,0,0,0,0,0,0,0,0,0,135,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,167,0,0,0,0,0,0,0,0,167,,ACTIVITY,1
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,MERCURY COMPOUNDS,NO,N458,650028,YES,PBT,YES,1,NO,R,Pounds,8,1,0.1,0,0,0,0,0,0,0,0,0,1656,0,1665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665.1,0,0,1665.1,0,0,0,0,0,0,0,0,1665.1,,ACTIVITY,1
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,COPPER COMPOUNDS,NO,N100,649491,NO,TRI,YES,1,NO,R,Pounds,11,2,32,0,0,0,0,0,0,0,0,0,15840,0,15885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15885,0,0,15885,0,0,0,0,0,0,0,0,15885,,ACTIVITY,1
2019,14892LPRNF400LE,1.1E+11,LEPRINO FOODS CO,400 LEPRINO AVE,WAVERLY,TIOGA,NY,14892,,,42.000333,-76.556167,NAD83,LEPRINO FOODS CO,7076664,LEPRINO FOODS CO,NO,311,Food,,,,,,,311513,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,81518,0,0,0,0,0,0,0,0,0,0,0,81518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,81518,0,0,81518,0,0,0,0,0,21,763086,0,844625,,PRODUCTION,0.98
2019,14892LPRNF400LE,1.1E+11,LEPRINO FOODS CO,400 LEPRINO AVE,WAVERLY,TIOGA,NY,14892,,,42.000333,-76.556167,NAD83,LEPRINO FOODS CO,7076664,LEPRINO FOODS CO,NO,311,Food,,,,,,,311513,,,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,250,5,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,856016,0,856271,,PRODUCTION,0.98
2019,13057NRNMC6635K,1.10001E+11,ANAREN MICROWAVE INC,6635 KIRKVILLE RD,EAST SYRACUSE,ONONDAGA,NY,13057,,,43.07664,-76.06181,NAD83,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.032,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,60.5,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,60.5,0.152,0,0,0.12,0,0.032,0,0,0,60.5,0,0,60.652,,PRODUCTION,1.04
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,72,4,32,0,0,0,0,0,0,0,0,0,75612,0,75720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75720,0,0,75720,0,0,0,0,0,0,0,0,75720,,ACTIVITY,1
2019,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.265028,-75.408139,NAD83,NA,,NA,NO,2122,Metal Mining,,,,,,,212230,,,,,,1.31922E+12,CADMIUM COMPOUNDS,NO,N078,649954,YES,TRI,YES,1,YES,R,Pounds,45,3,32,0,0,0,0,0,0,0,0,0,42146,0,42226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42226,0,0,42226,0,0,0,0,0,0,0,0,42226,,ACTIVITY,1
2019,13101PLKVLRT11R,1.10007E+11,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,RT 11 R D.# 1,MC GRAW,CORTLAND,NY,13101,,,42.591944,-76.15,NAD83,SUIT-KOTE CORP,NA,SUIT-KOTE CORP,NO,324,Petroleum,,,,,,,324121,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,10.61,0,0,0,0,0,0,0,0,0,0,0,0,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.61,0,0,10.61,0,0,0,0,0,0,0,0,10.61,,PRODUCTION,1.07
2019,13101PLKVLRT11R,1.10007E+11,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,RT 11 R D.# 1,MC GRAW,CORTLAND,NY,13101,,,42.591944,-76.15,NAD83,SUIT-KOTE CORP,NA,SUIT-KOTE CORP,NO,324,Petroleum,,,,,,,324121,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,0.404,0,0,0,0,0,0,0,0,0.404,,PRODUCTION,1.05
2019,14206NGNRD55RBE,1.1002E+11,ENGINEERED COMPOSITES INC,55 ROBERTS AVE,BUFFALO,ERIE,NY,14206,,,42.869723,-78.81506,NAD83,NA,,ENGINEERED COMPOSITES INC,NO,325,Chemicals,,,,,,,325991,,,,,,1.31922E+12,STYRENE,NO,100425,19414,YES,TRI,NO,0,YES,R,Pounds,5,17357,0,0,0,0,0,0,0,0,0,0,0,0,17362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17362,0,0,17362,0,0,0,0,0,0,0,0,17362,,PRODUCTION,1
2019,11205BRKLYBROOK,1.10009E+11,BROOKLYN NAVY YARD COGENERATION FACILITY,BROOKLYN NAVY YARD BLDG 41 63 FL US HING AVE UNIT,BROOKLYN,KINGS,NY,11205,,,40.69801,-73.97518,NAD83,AXIUM BNY COGENERATION PARTNERS LLC,NA,AXIUM BNY COGENERATION PARTNERS LLC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,AMMONIA,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,250,28350,0,0,0,0,0,0,0,0,0,0,0,0,28600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28600,0,0,28600,0,0,0,0,0,0,0,0,28600,,ACTIVITY,1.1
2019,14456HBFLL61GAT,1.10001E+11,UNIVAR SOLUTIONS USA INC - GENEVA BRANCH,61 GATES AVE,GENEVA,ONTARIO,NY,14456,,,42.881193,-76.981699,NAD83,UNIVAR SOLUTIONS,78346156,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,22,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,30,,PRODUCTION,1.01
2019,12189SDDSRBROAD,1.10022E+11,US ARMY - WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,12189,,,42.716597,-73.705392,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1.31922E+12,MANGANESE,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,0,0,6.02,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,144.602,0,0,0,0,0,0,1910.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910.602,1916.622,0,0,6.02,144,1766,0,0,0,0,0,0,1916.02,0.602,PRODUCTION,1
2019,12189SDDSRBROAD,1.10022E+11,US ARMY - WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,12189,,,42.716597,-73.705392,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,148.4,0,0,0,0,0,0,0,0,0,0,359.5717,0,0,0,1364.3549,0,0,1872.3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872.3266,1873.1466,0,0,0.82,359,1512.7549,0,0,0,0,0,0,1872.5749,0.5717,PRODUCTION,1
2019,12189SDDSRBROAD,1.10022E+11,US ARMY - WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,12189,,,42.716597,-73.705392,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1.31922E+12,CADMIUM,NO,7440439,150029,YES,TRI,YES,1,YES,R,Pounds,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,147.84,0,0,0,0,0,0,0,0,0,0,0.436,0,0,0,1364.0124,0,0,1512.2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.2884,1512.7884,0,0,0.5,0.43,1511.8524,0,0,0,0,0,0,1512.7824,0.006,PRODUCTION,1
2019,12189SDDSRBROAD,1.10022E+11,US ARMY - WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,12189,,,42.716597,-73.705392,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1.31922E+12,BARIUM,NO,7440393,149997,NO,TRI,NO,3,NO,R,Pounds,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.552,0,0,0,0,0,0,245.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.552,246.942,0,0,1.39,241,0,0,0,0,0,0,0,242.39,4.552,PRODUCTION,1
